id,numeroInputs,vida_jogador1,vida_jogador2,primeiraTeclaJogador1,segundaTeclaJogador1,terceiraTeclaJogador1,quartaTeclaJogador1,turnoAtual,turno_ataque,turno_defesa,turnoJogador1,partida,teclaDisponivel_1,teclaDisponivel_2,teclaDisponivel_3,teclaDisponivel_4,teclaDisponivel_5,teclaDisponivel_6,teclaDisponivel_7,delta_vida_j1,delta_vida_j2,ratio_vida,total_teclas_disponiveis,tecla_anterior_1,tecla_anterior_2,tecla_anterior_3,tecla_anterior_4,zona_vida_j1,zona_vida_j2,vantagem,turnos_desde_disponivel_1,turnos_desde_disponivel_2,turnos_desde_disponivel_3,turnos_desde_disponivel_4,turnos_desde_disponivel_5,turnos_desde_disponivel_6,turnos_desde_disponivel_7
Player1,4,100.0,100.0,3,2,7,1,0,1.0,0.0,ataque,977,1,1,1,1,1,1,1,0.0,0.0,0.9999999900000002,7,0.0,0.0,0.0,0.0,3,3,0,0,0,0,0,0,0,0
Player1,4,100.0,86.0,3,3,6,6,1,0.0,1.0,defesa,977,1,1,1,1,1,1,1,0.0,-14.0,1.1627906841535967,7,3.0,0.0,0.0,0.0,3,3,1,0,0,0,0,0,0,0
Player1,4,91.7,100.0,4,6,4,5,2,1.0,0.0,ataque,977,0,1,0,1,1,1,0,-8.299999999999997,14.0,0.9169999908300002,4,3.0,3.0,0.0,0.0,3,3,0,1,0,1,0,0,0,1
Player1,4,91.7,85.5,2,5,2,6,3,0.0,1.0,defesa,977,1,1,0,1,1,1,1,0.0,-14.5,1.0725146073390106,6,4.0,3.0,3.0,0.0,3,3,1,0,0,2,0,0,0,0
Player1,4,75.89999999999999,85.5,6,1,6,1,4,1.0,0.0,ataque,977,1,1,0,0,0,1,1,-15.800000000000011,0.0,0.8877192878629322,4,2.0,4.0,3.0,3.0,3,3,0,0,0,3,1,1,0,0
Player1,4,72.89999999999999,63.5,2,6,6,1,5,0.0,1.0,defesa,977,1,1,0,1,0,1,1,-3.0,-22.0,1.1480314779837562,5,6.0,2.0,4.0,3.0,2,2,1,0,0,4,0,2,0,0
Player1,4,58.3,60.5,2,6,5,6,6,1.0,0.0,ataque,977,0,1,0,0,1,1,1,-14.599999999999994,-3.0,0.9636363477084902,4,2.0,6.0,2.0,4.0,2,2,0,1,0,5,1,0,0,0
Player1,4,56.3,33.5,4,6,6,5,7,0.0,1.0,defesa,977,0,1,0,1,1,1,1,-2.0,-27.0,1.6805969647582997,5,2.0,2.0,6.0,2.0,2,1,1,2,0,6,0,0,0,0
Player1,4,41.8,31.5,7,2,1,6,8,1.0,0.0,ataque,977,1,1,0,0,0,1,1,-14.5,-2.0,1.326984084857648,4,4.0,2.0,2.0,6.0,1,1,1,0,0,7,1,1,0,0
Player1,4,37.8,14.799999999999995,1,1,6,1,9,0.0,1.0,defesa,977,1,1,0,0,0,1,1,-4.0,-16.700000000000003,2.5540538814828464,4,7.0,4.0,2.0,2.0,1,0,1,0,0,8,2,2,0,0
Player1,4,21.4,14.799999999999995,2,3,6,5,10,1.0,0.0,ataque,977,0,1,1,0,1,1,0,-16.4,0.0,1.4459458482469025,4,1.0,7.0,4.0,2.0,0,0,1,1,0,0,3,0,0,1
Player1,4,100.0,100.0,1,4,1,5,0,1.0,0.0,ataque,978,1,1,1,1,1,1,1,0.0,0.0,0.9999999900000002,7,0.0,0.0,0.0,0.0,3,3,0,0,0,0,0,0,0,0
Player1,4,100.0,76.5,7,5,5,1,1,0.0,1.0,defesa,978,1,1,1,1,1,1,1,0.0,-23.5,1.3071895253962154,7,1.0,0.0,0.0,0.0,3,3,1,0,0,0,0,0,0,0
Player1,4,81.0,69.5,2,3,6,3,2,1.0,0.0,ataque,978,0,1,1,0,0,1,1,-19.0,-7.0,1.1654676091299625,4,7.0,1.0,0.0,0.0,3,2,1,1,0,0,1,1,0,0
Player1,4,78.0,43.5,2,4,2,6,3,0.0,1.0,defesa,978,0,1,1,1,0,1,0,-3.0,-26.0,1.7931034070550942,4,2.0,7.0,1.0,0.0,3,1,1,2,0,0,0,2,0,1
Player1,4,66.89999999999999,51.5,5,7,1,6,4,1.0,0.0,ataque,978,1,1,0,0,1,1,1,-11.100000000000009,8.0,1.2990291009897261,5,2.0,2.0,7.0,1.0,2,2,1,0,0,1,1,0,0,0
Player1,4,66.89999999999999,33.0,5,1,1,1,5,0.0,1.0,defesa,978,1,1,1,0,1,1,1,0.0,-18.5,2.027272665840222,6,5.0,2.0,2.0,7.0,2,1,1,0,0,0,2,0,0,0
Player1,4,47.8,27.0,2,6,2,2,6,1.0,0.0,ataque,978,0,1,0,0,0,1,0,-19.099999999999994,-6.0,1.7703703048010997,2,5.0,5.0,2.0,2.0,1,1,1,1,0,1,3,1,0,1
Player1,4,100.0,100.0,3,5,1,1,0,1.0,0.0,ataque,979,1,1,1,1,1,1,1,0.0,0.0,0.9999999900000002,7,0.0,0.0,0.0,0.0,3,3,0,0,0,0,0,0,0,0
Player1,4,100.0,90.0,1,6,4,4,1,0.0,1.0,defesa,979,1,1,1,1,1,1,1,0.0,-10.0,1.1111110987654322,7,3.0,0.0,0.0,0.0,3,3,1,0,0,0,0,0,0,0
Player1,4,93.0,87.0,4,7,6,7,2,1.0,0.0,ataque,979,0,1,0,1,0,1,1,-7.0,-3.0,1.0689655049544196,4,1.0,3.0,0.0,0.0,3,3,1,1,0,1,0,1,0,0
Player1,4,91.0,63.0,3,5,5,7,3,0.0,1.0,defesa,979,0,1,1,0,1,1,1,-2.0,-24.0,1.4444444215167553,5,4.0,1.0,3.0,0.0,3,2,1,2,0,0,1,0,0,0
Player1,4,88.5,63.0,2,5,6,1,4,1.0,0.0,ataque,979,1,1,0,0,1,1,0,-2.5,0.0,1.404761882464097,4,3.0,4.0,1.0,3.0,3,2,1,0,0,1,2,0,0,1
Player1,4,88.5,45.0,6,1,6,1,5,0.0,1.0,defesa,979,1,1,0,0,0,1,0,0.0,-18.0,1.9666666229629641,3,2.0,3.0,4.0,1.0,3,1,1,0,0,2,3,1,0,2
Player1,4,68.5,55.0,7,2,6,2,6,1.0,0.0,ataque,979,0,1,0,0,0,1,1,-20.0,10.0,1.2454545228099179,3,6.0,2.0,3.0,4.0,2,2,1,1,0,3,4,2,0,0
Player1,4,65.5,33.0,5,2,2,5,7,0.0,1.0,defesa,979,0,1,0,0,1,1,1,-3.0,-22.0,1.984848424701563,4,7.0,6.0,2.0,3.0,2,1,1,2,0,4,5,0,0,0
Player1,4,41.3,30.0,5,1,1,5,8,1.0,0.0,ataque,979,1,1,0,0,1,1,0,-24.200000000000003,-3.0,1.3766666207777791,4,5.0,7.0,6.0,2.0,1,1,1,0,0,5,6,0,0,1
Player1,4,33.300000000000004,6.0,1,1,2,1,9,0.0,1.0,defesa,979,1,1,0,0,0,1,1,-7.999999999999993,-24.0,5.549999075000155,4,5.0,5.0,7.0,6.0,1,0,1,0,0,6,7,1,0,0
Player1,4,100.0,100.0,7,3,5,1,0,1.0,0.0,ataque,980,1,1,1,1,1,1,1,0.0,0.0,0.9999999900000002,7,0.0,0.0,0.0,0.0,3,3,0,0,0,0,0,0,0,0
Player1,4,100.0,89.0,5,6,6,1,1,0.0,1.0,defesa,980,1,1,1,1,1,1,1,0.0,-11.0,1.1235954929933092,7,7.0,0.0,0.0,0.0,3,3,1,0,0,0,0,0,0,0
Player1,4,68.0,89.0,4,4,4,4,2,1.0,0.0,ataque,980,0,1,0,1,0,1,0,-32.0,0.0,0.7640449352354501,3,5.0,7.0,0.0,0.0,2,3,0,1,0,1,0,1,0,1
Player1,4,68.0,74.5,4,3,3,2,3,0.0,1.0,defesa,980,0,1,1,1,0,1,1,0.0,-14.5,0.9127516656006488,5,4.0,5.0,7.0,0.0,2,2,0,2,0,0,0,2,0,0
Player1,4,66.5,74.5,5,1,7,7,4,1.0,0.0,ataque,980,1,1,0,0,1,1,1,-1.5,0.0,0.8926174376829874,5,4.0,4.0,5.0,7.0,2,2,0,0,0,1,1,0,0,0
Player1,4,86.5,69.0,5,5,2,6,5,0.0,1.0,defesa,980,1,1,0,0,1,1,1,20.0,-5.5,1.2536231702373455,5,5.0,4.0,4.0,5.0,3,2,1,0,0,2,2,0,0,0
Player1,4,53.6,69.0,2,2,6,2,6,1.0,0.0,ataque,980,0,1,0,0,0,1,0,-32.9,0.0,0.7768115829447597,2,5.0,5.0,4.0,4.0,2,2,0,1,0,3,3,1,0,1
Player1,4,48.6,48.0,7,1,1,6,7,0.0,1.0,defesa,980,1,1,0,0,0,1,1,-5.0,-21.0,1.0124999789062505,4,2.0,5.0,5.0,4.0,1,1,1,0,0,4,4,2,0,0
Player1,4,35.599999999999994,42.0,1,5,5,7,8,1.0,0.0,ataque,980,1,1,0,0,1,1,1,-13.000000000000007,-6.0,0.8476190274376422,5,7.0,2.0,5.0,5.0,1,1,0,0,0,5,5,0,0,0
Player1,4,33.599999999999994,36.0,5,5,2,6,9,0.0,1.0,defesa,980,0,1,0,0,1,1,0,-2.0,-6.0,0.933333307407408,3,1.0,7.0,2.0,5.0,1,1,0,1,0,6,6,0,0,1
Player1,4,15.199999999999996,36.0,3,6,2,3,10,1.0,0.0,ataque,980,0,1,1,0,0,1,0,-18.4,0.0,0.4222222104938274,3,5.0,1.0,7.0,2.0,0,1,0,2,0,0,7,1,0,2
Player1,4,100.0,100.0,6,5,1,2,0,1.0,0.0,ataque,981,1,1,1,1,1,1,1,0.0,0.0,0.9999999900000002,7,0.0,0.0,0.0,0.0,3,3,0,0,0,0,0,0,0,0
Player1,4,100.0,77.0,1,5,5,2,1,0.0,1.0,defesa,981,1,1,1,1,1,1,1,0.0,-23.0,1.2987012818350483,7,6.0,0.0,0.0,0.0,3,3,1,0,0,0,0,0,0,0
Player1,4,81.0,72.0,2,3,3,2,2,1.0,0.0,ataque,981,0,1,1,1,0,1,1,-19.0,-5.0,1.1249999843750003,5,1.0,6.0,0.0,0.0,3,2,1,1,0,0,0,1,0,0
Player1,4,76.0,55.89999999999999,7,2,7,3,3,0.0,1.0,defesa,981,0,1,1,1,0,1,1,-5.0,-16.10000000000001,1.3595706375747652,5,2.0,1.0,6.0,0.0,3,2,1,2,0,0,0,2,0,0
Player1,4,66.49999999999999,67.89999999999999,4,5,7,6,4,1.0,0.0,ataque,981,1,1,0,1,1,1,1,-9.500000000000014,12.0,0.9793814288750894,6,7.0,2.0,1.0,6.0,2,2,0,0,0,1,0,0,0,0
Player1,4,64.49999999999999,49.09999999999999,1,1,1,1,5,0.0,1.0,defesa,981,1,1,0,1,1,1,0,-2.0,-18.800000000000004,1.31364559442677,5,4.0,7.0,2.0,1.0,2,1,1,0,0,2,0,0,0,1
Player1,4,47.29999999999998,59.09999999999999,2,2,2,1,6,1.0,0.0,ataque,981,1,1,0,0,0,1,0,-17.200000000000003,10.0,0.8003383959333604,3,1.0,4.0,7.0,2.0,1,2,0,0,0,3,1,1,0,2
Player1,4,44.29999999999998,45.49999999999999,2,5,5,6,7,0.0,1.0,defesa,981,0,1,0,1,1,1,1,-3.0,-13.599999999999994,0.9736263522279921,5,2.0,1.0,4.0,7.0,1,1,0,1,0,4,0,0,0,0
Player1,4,20.299999999999983,45.49999999999999,2,5,5,5,8,1.0,0.0,ataque,981,0,1,0,0,1,1,1,-24.0,0.0,0.44615383634826705,4,2.0,2.0,1.0,4.0,0,1,0,2,0,5,1,0,0,0
Player1,4,14.299999999999985,37.09999999999999,1,4,4,1,9,0.0,1.0,defesa,981,1,1,0,1,0,1,1,-5.999999999999998,-8.400000000000006,0.3854447335459638,5,2.0,2.0,2.0,1.0,0,1,0,0,0,6,0,1,0,0
Player1,4,100.0,100.0,1,5,7,6,0,1.0,0.0,ataque,982,1,1,1,1,1,1,1,0.0,0.0,0.9999999900000002,7,0.0,0.0,0.0,0.0,3,3,0,0,0,0,0,0,0,0
Player1,4,100.0,84.0,2,2,5,3,1,0.0,1.0,defesa,982,1,1,1,1,1,1,1,0.0,-16.0,1.1904761763038552,7,1.0,0.0,0.0,0.0,3,3,1,0,0,0,0,0,0,0
Player1,4,80.0,79.0,3,2,4,4,2,1.0,0.0,ataque,982,0,1,1,1,0,1,0,-20.0,-5.0,1.0126582150296428,4,2.0,1.0,0.0,0.0,3,3,1,1,0,0,0,1,0,1
Player1,4,100.0,61.09999999999998,4,4,2,7,3,0.0,1.0,defesa,982,1,1,0,1,0,1,1,20.0,-17.90000000000002,1.6366611843426981,5,3.0,2.0,1.0,0.0,3,2,1,0,0,1,0,2,0,0
Player1,4,96.3,61.09999999999998,2,5,1,1,4,1.0,0.0,ataque,982,1,1,0,0,1,1,1,-3.700000000000003,0.0,1.5761047205220182,5,4.0,3.0,2.0,1.0,3,2,1,0,0,2,1,0,0,0
Player1,4,96.3,47.09999999999998,1,5,1,1,5,0.0,1.0,defesa,982,1,1,0,0,1,1,0,0.0,-14.0,2.0445859438516796,4,2.0,4.0,3.0,2.0,3,1,1,0,0,3,2,0,0,1
Player1,4,72.19999999999999,47.09999999999998,7,7,2,2,6,1.0,0.0,ataque,982,0,1,0,0,0,1,1,-24.10000000000001,0.0,1.532908672337396,3,1.0,2.0,4.0,3.0,2,1,1,1,0,4,3,1,0,0
Player1,4,65.19999999999999,19.19999999999998,6,2,7,2,7,0.0,1.0,defesa,982,0,1,0,0,0,1,1,-7.0,-27.9,3.3958331564670257,3,7.0,1.0,2.0,4.0,2,0,1,2,0,5,4,2,0,0
Player1,4,100.0,100.0,1,7,6,5,0,1.0,0.0,ataque,983,1,1,1,1,1,1,1,0.0,0.0,0.9999999900000002,7,0.0,0.0,0.0,0.0,3,3,0,0,0,0,0,0,0,0
Player1,4,100.0,67.0,3,4,5,3,1,0.0,1.0,defesa,983,1,1,1,1,1,1,1,0.0,-33.0,1.4925372911561599,7,1.0,0.0,0.0,0.0,3,2,1,0,0,0,0,0,0,0
Player1,4,88.5,87.0,4,2,6,6,2,1.0,0.0,ataque,983,0,1,1,1,0,1,0,-11.5,20.0,1.0172413676179153,4,3.0,1.0,0.0,0.0,3,3,1,1,0,0,0,1,0,1
Player1,4,88.5,83.5,6,7,1,6,3,0.0,1.0,defesa,983,1,1,0,0,0,1,1,0.0,-3.5,1.0598802268277818,4,4.0,3.0,1.0,0.0,3,3,1,0,0,1,1,2,0,0
Player1,4,60.60000000000001,83.5,1,7,3,1,4,1.0,0.0,ataque,983,1,1,1,0,1,1,1,-27.89999999999999,0.0,0.7257484943024134,6,6.0,4.0,3.0,1.0,2,3,0,0,0,0,2,0,0,0
Player1,4,60.60000000000001,62.5,5,6,6,2,5,0.0,1.0,defesa,983,0,1,0,0,1,1,0,0.0,-21.0,0.9695999844864004,3,1.0,6.0,4.0,3.0,2,2,0,1,0,1,3,0,0,1
Player1,4,44.20000000000001,68.5,2,2,2,5,6,1.0,0.0,ataque,983,0,1,0,0,1,1,0,-16.4,6.0,0.6452554650327671,3,5.0,1.0,6.0,4.0,1,2,0,2,0,2,4,0,0,2
Player1,4,42.20000000000001,48.5,7,2,2,1,7,0.0,1.0,defesa,983,1,1,0,0,0,1,1,-2.0,-20.0,0.8701030748432358,4,2.0,5.0,1.0,6.0,1,1,0,0,0,3,5,1,0,0
Player1,4,25.80000000000001,41.5,1,2,1,1,8,1.0,0.0,ataque,983,1,1,0,0,0,1,1,-16.4,-7.0,0.621686732007549,4,7.0,2.0,5.0,1.0,1,1,0,0,0,4,6,2,0,0
Player1,4,23.80000000000001,29.200000000000003,6,6,2,5,9,0.0,1.0,defesa,983,0,1,0,0,1,1,0,-2.0,-12.299999999999997,0.8150684652373816,3,1.0,7.0,2.0,5.0,0,1,0,1,0,5,7,0,0,1
Player1,4,23.80000000000001,23.200000000000003,7,5,6,2,10,1.0,0.0,ataque,983,0,1,0,0,1,1,1,0.0,-6.0,1.025862024747327,4,6.0,1.0,7.0,2.0,0,0,1,2,0,6,8,0,0,0
Player1,4,23.80000000000001,0.5000000000000036,7,2,1,7,11,0.0,1.0,defesa,983,1,1,1,0,0,1,1,0.0,-22.7,47.59990480019008,5,7.0,6.0,1.0,7.0,0,0,1,0,0,0,9,1,0,0
Player1,4,100.0,100.0,7,7,5,1,0,1.0,0.0,ataque,984,1,1,1,1,1,1,1,0.0,0.0,0.9999999900000002,7,0.0,0.0,0.0,0.0,3,3,0,0,0,0,0,0,0,0
Player1,4,100.0,71.0,7,3,3,3,1,0.0,1.0,defesa,984,1,1,1,1,1,1,1,0.0,-29.0,1.4084506843880187,7,7.0,0.0,0.0,0.0,3,2,1,0,0,0,0,0,0,0
Player1,4,81.0,88.0,2,3,2,4,2,1.0,0.0,ataque,984,0,1,1,1,0,1,0,-19.0,17.0,0.9204545349948349,4,7.0,7.0,0.0,0.0,3,3,0,1,0,0,0,1,0,1
Player1,4,89.0,81.0,6,1,2,1,3,0.0,1.0,defesa,984,1,1,0,1,1,1,0,8.0,-7.0,1.0987654185337603,5,2.0,7.0,7.0,0.0,3,3,1,0,0,1,0,0,0,2
Player1,4,82.89999999999999,91.0,6,5,5,5,4,1.0,0.0,ataque,984,1,1,0,0,1,1,1,-6.1000000000000085,10.0,0.9109890009781427,5,6.0,2.0,7.0,7.0,3,3,0,0,0,2,1,0,0,0
Player1,4,80.89999999999999,78.2,4,7,4,2,5,0.0,1.0,defesa,984,0,1,0,1,1,1,1,-2.0,-12.799999999999997,1.0345268409907054,5,6.0,6.0,2.0,7.0,3,3,1,1,0,3,0,0,0,0
Player1,4,54.89999999999999,76.2,2,1,2,1,6,1.0,0.0,ataque,984,1,1,0,0,0,1,1,-26.0,-2.0,0.720472431489863,4,4.0,6.0,6.0,2.0,2,3,0,0,0,4,1,1,0,0
Player1,4,54.89999999999999,58.10000000000001,1,6,6,5,7,0.0,1.0,defesa,984,1,1,0,0,1,1,0,0.0,-18.099999999999994,0.9449225310684588,4,2.0,4.0,6.0,6.0,2,2,0,0,0,5,2,0,0,1
Player1,4,41.39999999999999,58.10000000000001,2,5,5,7,8,1.0,0.0,ataque,984,0,1,0,0,1,1,1,-13.5,0.0,0.7125645316253951,4,1.0,2.0,4.0,6.0,1,2,0,1,0,6,3,0,0,0
Player1,4,41.39999999999999,46.2,7,6,6,6,9,0.0,1.0,defesa,984,0,1,0,0,0,1,1,0.0,-11.900000000000006,0.8961038767077081,3,2.0,1.0,2.0,4.0,1,1,0,2,0,7,4,1,0,0
Player1,4,23.79999999999999,44.2,1,1,2,2,10,1.0,0.0,ataque,984,1,1,0,0,0,1,0,-17.6,-2.0,0.5384615262791508,3,7.0,2.0,1.0,2.0,0,1,0,0,0,8,5,2,0,1
Player1,4,100.0,100.0,1,1,1,5,0,1.0,0.0,ataque,985,1,1,1,1,1,1,1,0.0,0.0,0.9999999900000002,7,0.0,0.0,0.0,0.0,3,3,0,0,0,0,0,0,0,0
Player1,4,100.0,79.0,2,6,4,6,1,0.0,1.0,defesa,985,1,1,1,1,1,1,1,0.0,-21.0,1.2658227687870536,7,1.0,0.0,0.0,0.0,3,3,1,0,0,0,0,0,0,0
Player1,4,80.5,79.0,4,4,3,6,2,1.0,0.0,ataque,985,0,1,1,1,0,1,1,-19.5,0.0,1.0189873288735782,5,2.0,1.0,0.0,0.0,3,3,1,1,0,0,0,1,0,0
Player1,4,90.5,70.7,1,6,6,3,3,0.0,1.0,defesa,985,1,1,1,0,1,1,1,10.0,-8.299999999999997,1.2800565589808124,6,4.0,2.0,1.0,0.0,3,2,1,0,0,0,1,0,0,0
Player1,4,69.5,70.7,1,6,5,7,4,1.0,0.0,ataque,985,1,1,0,0,1,1,1,-21.0,0.0,0.9830268602117842,5,1.0,4.0,2.0,1.0,2,2,0,0,0,1,2,0,0,0
Player1,4,77.5,48.7,6,5,2,6,5,0.0,1.0,defesa,985,0,1,0,0,1,1,1,8.0,-22.0,1.591375737343414,4,1.0,1.0,4.0,2.0,3,1,1,1,0,2,3,0,0,0
Player1,4,40.5,46.7,6,6,6,2,6,1.0,0.0,ataque,985,0,1,0,0,0,1,0,-37.0,-2.0,0.8672376687957672,2,6.0,1.0,1.0,4.0,1,1,0,2,0,3,4,1,0,1
Player1,4,32.5,27.700000000000003,6,1,2,6,7,0.0,1.0,defesa,985,1,1,0,0,0,1,1,-8.0,-19.0,1.1732851561990916,4,6.0,6.0,1.0,1.0,1,1,1,0,0,4,5,2,0,0
Player1,4,11.2,25.700000000000003,1,1,1,2,8,1.0,0.0,ataque,985,1,1,0,0,1,1,1,-21.3,-2.0,0.43579764841254276,5,6.0,6.0,6.0,1.0,0,1,0,0,0,5,6,0,0,0
Player1,4,100.0,100.0,1,2,5,2,0,1.0,0.0,ataque,986,1,1,1,1,1,1,1,0.0,0.0,0.9999999900000002,7,0.0,0.0,0.0,0.0,3,3,0,0,0,0,0,0,0,0
Player1,4,100.0,78.0,1,4,2,4,1,0.0,1.0,defesa,986,1,1,1,1,1,1,1,0.0,-22.0,1.2820512656147274,7,1.0,0.0,0.0,0.0,3,3,1,0,0,0,0,0,0,0
Player1,4,90.0,78.0,2,3,2,6,2,1.0,0.0,ataque,986,0,1,1,1,0,1,1,-10.0,0.0,1.1538461390532546,5,1.0,1.0,0.0,0.0,3,3,1,1,0,0,0,1,0,0
Player1,4,98.0,71.69999999999999,5,3,7,3,3,0.0,1.0,defesa,986,0,1,1,0,1,1,1,8.0,-6.300000000000011,1.366806117617767,5,2.0,1.0,1.0,0.0,3,2,1,2,0,0,1,0,0,0
Player1,4,81.80000000000001,81.69999999999999,2,6,1,4,4,1.0,0.0,ataque,986,1,1,0,1,1,1,1,-16.19999999999999,10.0,1.0012239779531953,6,5.0,2.0,1.0,1.0,3,3,1,0,0,1,0,0,0,0
Player1,4,86.80000000000001,69.09999999999998,6,6,1,1,5,0.0,1.0,defesa,986,1,1,0,0,0,1,0,5.0,-12.600000000000009,1.2561504883335681,3,2.0,5.0,2.0,1.0,3,2,1,0,0,2,1,1,0,1
Player1,4,72.9,69.09999999999998,5,2,6,7,6,1.0,0.0,ataque,986,0,1,0,0,1,1,1,-13.900000000000006,0.0,1.054992748842363,4,6.0,2.0,5.0,2.0,2,2,1,1,0,3,2,0,0,0
Player1,4,70.9,56.49999999999999,7,6,5,2,7,0.0,1.0,defesa,986,0,1,0,0,1,1,1,-2.0,-12.599999999999987,1.254867234427129,4,5.0,6.0,2.0,5.0,2,2,1,2,0,4,3,0,0,0
Player1,4,45.900000000000006,56.49999999999999,1,1,2,2,8,1.0,0.0,ataque,986,1,1,0,0,0,1,0,-25.0,0.0,0.8123893661524009,3,7.0,5.0,6.0,2.0,1,2,0,0,0,5,4,1,0,1
Player1,4,36.900000000000006,36.49999999999999,2,6,1,6,9,0.0,1.0,defesa,986,1,1,0,0,0,1,0,-9.0,-20.0,1.010958876412086,3,1.0,7.0,5.0,6.0,1,1,1,0,0,6,5,2,0,2
Player1,4,4.200000000000003,36.49999999999999,2,5,7,2,10,1.0,0.0,ataque,986,0,1,0,0,1,1,1,-32.7,0.0,0.11506848999812366,4,2.0,1.0,7.0,5.0,0,1,0,1,0,7,6,0,0,0
Player1,4,100.0,100.0,2,2,5,4,0,1.0,0.0,ataque,987,1,1,1,1,1,1,1,0.0,0.0,0.9999999900000002,7,0.0,0.0,0.0,0.0,3,3,0,0,0,0,0,0,0,0
Player1,4,100.0,84.5,1,4,2,3,1,0.0,1.0,defesa,987,1,1,1,1,1,1,1,0.0,-15.5,1.1834319386576102,7,2.0,0.0,0.0,0.0,3,3,1,0,0,0,0,0,0,0
Player1,4,90.5,84.5,7,2,2,1,2,1.0,0.0,ataque,987,1,1,1,0,0,1,1,-9.5,0.0,1.0710059044851372,5,1.0,2.0,0.0,0.0,3,3,1,0,0,0,1,1,0,0
Player1,4,98.0,71.89999999999999,5,6,6,6,3,0.0,1.0,defesa,987,0,1,0,0,1,1,1,7.5,-12.600000000000009,1.3630041535048103,4,7.0,1.0,2.0,0.0,3,2,1,1,0,1,2,0,0,0
Player1,4,78.39999999999999,71.89999999999999,5,6,2,2,4,1.0,0.0,ataque,987,0,1,1,0,1,1,0,-19.60000000000001,0.0,1.090403322803848,4,5.0,7.0,1.0,2.0,3,2,1,2,0,0,3,0,0,1
Player1,4,71.39999999999999,47.3,6,6,7,1,5,0.0,1.0,defesa,987,1,1,0,0,0,1,1,-7.0,-24.599999999999994,1.5095137101582725,4,5.0,5.0,7.0,1.0,2,1,1,0,0,1,4,1,0,0
Player1,4,55.39999999999999,44.3,3,3,7,1,6,1.0,0.0,ataque,987,1,1,1,0,0,1,1,-16.0,-3.0,1.2505643058563363,5,6.0,5.0,5.0,7.0,2,1,1,0,0,0,5,2,0,0
Player1,4,51.39999999999999,22.4,2,5,6,2,7,0.0,1.0,defesa,987,0,1,0,0,1,1,0,-4.0,-21.9,2.2946427547034483,3,3.0,6.0,5.0,5.0,2,0,1,1,0,1,6,0,0,1
Player1,4,41.8,42.4,6,2,5,5,8,1.0,0.0,ataque,987,0,1,0,0,1,1,0,-9.599999999999994,20.0,0.9858490333526172,3,2.0,3.0,6.0,5.0,1,1,0,2,0,2,7,0,0,2
Player1,4,37.8,29.9,7,1,1,1,9,0.0,1.0,defesa,987,1,1,0,0,0,1,1,-4.0,-12.5,1.2642140045413375,4,6.0,2.0,3.0,6.0,1,1,1,0,0,3,8,1,0,0
Player1,4,31.4,27.9,1,6,2,2,10,1.0,0.0,ataque,987,1,1,0,0,0,1,1,-6.399999999999999,-2.0,1.1254479883351975,4,7.0,6.0,2.0,3.0,1,1,1,0,0,4,9,2,0,0
Player1,4,27.4,13.299999999999995,5,3,2,2,11,0.0,1.0,defesa,987,0,1,1,0,1,1,0,-4.0,-14.600000000000003,2.0601502210413374,4,1.0,7.0,6.0,2.0,1,0,1,1,0,0,10,0,0,1
Player1,4,100.0,100.0,6,7,7,1,0,1.0,0.0,ataque,988,1,1,1,1,1,1,1,0.0,0.0,0.9999999900000002,7,0.0,0.0,0.0,0.0,3,3,0,0,0,0,0,0,0,0
Player1,4,100.0,73.0,1,5,6,1,1,0.0,1.0,defesa,988,1,1,1,1,1,1,1,0.0,-27.0,1.3698629949333836,7,6.0,0.0,0.0,0.0,3,2,1,0,0,0,0,0,0,0
Player1,4,70.0,73.0,3,5,3,3,2,1.0,0.0,ataque,988,0,1,1,1,1,1,0,-30.0,0.0,0.9589040964533686,5,1.0,6.0,0.0,0.0,2,2,0,1,0,0,0,0,0,1
Player1,4,83.0,55.0,3,3,3,7,3,0.0,1.0,defesa,988,0,1,1,1,0,1,1,13.0,-18.0,1.5090908816528932,5,3.0,1.0,6.0,0.0,3,2,1,2,0,0,0,1,0,0
Player1,4,72.0,90.0,1,6,7,7,4,1.0,0.0,ataque,988,1,1,0,1,0,1,1,-11.0,35.0,0.7999999911111112,5,3.0,3.0,1.0,6.0,2,3,0,0,0,1,0,2,0,0
Player1,4,68.0,75.0,5,1,5,1,5,0.0,1.0,defesa,988,1,1,0,1,1,1,0,-4.0,-15.0,0.906666654577778,5,1.0,3.0,3.0,1.0,2,2,0,0,0,2,0,0,0,1
Player1,4,52.0,73.0,2,2,5,6,6,1.0,0.0,ataque,988,0,1,0,1,1,1,0,-16.0,-2.0,0.7123287573653595,4,5.0,1.0,3.0,3.0,2,2,0,1,0,3,0,0,0,2
Player1,4,48.0,44.0,6,6,4,4,7,0.0,1.0,defesa,988,0,1,0,1,0,1,1,-4.0,-29.0,1.090909066115703,4,2.0,5.0,1.0,3.0,1,1,1,2,0,4,0,1,0,0
Player1,4,28.0,41.0,4,1,2,7,8,1.0,0.0,ataque,988,1,1,0,1,0,1,1,-20.0,-3.0,0.6829268126115412,5,6.0,2.0,5.0,1.0,1,1,0,0,0,5,0,2,0,0
